,WindTruth,LatTruth,LonTruth,Mpredict_Wind,Mpredict_Lat,Mpredict_Lon,Upredict_Wind,Upredict_Lat,Upredict_Lon,Mdiff_Wind,Mdiff_Lat,Mdiff_Lon,Udiff_Wind,Udiff_Lat,Udiff_Lon
0,55.0,28.4,-90.7,51.076543256640434,28.992943435907364,-91.68080765902997,TODO,TODO,TODO,3.9234567433595657,-0.5929434359073653,0.9808076590299635,TODO,TODO,TODO
1,60.0,28.6,-91.1,51.15162096917629,30.286261931061745,-91.92102577984333,TODO,TODO,TODO,8.848379030823708,-1.6862619310617433,0.8210257798433389,TODO,TODO,TODO
2,60.0,28.9,-91.5,43.81098464131355,31.492171022295953,-91.97335668206216,TODO,TODO,TODO,16.189015358686447,-2.592171022295954,0.4733566820621604,TODO,TODO,TODO
3,65.0,29.3,-91.9,34.928778409957886,32.13474518656731,-91.85510156154632,TODO,TODO,TODO,30.071221590042114,-2.8347451865673072,-0.044898438453685685,TODO,TODO,TODO
4,N/A,N/A,N/A,28.02251935005188,32.415041863918304,-93.14860316216945,TODO,TODO,TODO,N/A,N/A,N/A,TODO,TODO,TODO
