,WindTruth,LatTruth,LonTruth,Mpredict_Wind,Mpredict_Lat,Mpredict_Lon,Upredict_Wind,Upredict_Lat,Upredict_Lon,Mdiff_Wind,Mdiff_Lat,Mdiff_Lon,Udiff_Wind,Udiff_Lat,Udiff_Lon
0,50.0,28.1,-90.2,50.00782856484875,29.077028688788417,-91.36545618474483,TODO,TODO,TODO,-0.00782856484875083,-0.9770286887884154,1.1654561847448264,TODO,TODO,TODO
1,55.0,28.4,-90.7,47.9143350571394,30.555438044667245,-91.50015114247799,TODO,TODO,TODO,7.085664942860603,-2.155438044667246,0.8001511424779864,TODO,TODO,TODO
2,60.0,28.6,-91.1,40.203838646411896,31.44233177006245,-91.29722379446031,TODO,TODO,TODO,19.796161353588104,-2.8423317700624473,0.19722379446031368,TODO,TODO,TODO
3,60.0,28.9,-91.5,31.973636746406555,31.933897423744202,-91.32967278957366,TODO,TODO,TODO,28.026363253593445,-3.033897423744204,-0.17032721042633625,TODO,TODO,TODO
4,65.0,29.3,-91.9,26.655073761940002,32.114982682466504,-92.32295052707195,TODO,TODO,TODO,38.34492623806,-2.8149826824665034,0.42295052707194714,TODO,TODO,TODO
