,WindTruth,LatTruth,LonTruth,Mpredict_Wind,Mpredict_Lat,Mpredict_Lon,Upredict_Wind,Upredict_Lat,Upredict_Lon,Mdiff_Wind,Mdiff_Lat,Mdiff_Lon,Udiff_Wind,Udiff_Lat,Udiff_Lon
0,45.0,27.8,-89.2,45.197801142930984,28.42896903604269,-90.26180677711965,TODO,TODO,TODO,-0.1978011429309845,-0.6289690360426903,1.0618067771196422,TODO,TODO,TODO
1,45.0,27.9,-89.7,47.75210298597813,29.668277961015704,-90.28052786886693,TODO,TODO,TODO,-2.7521029859781265,-1.7682779610157056,0.5805278688669233,TODO,TODO,TODO
2,50.0,28.1,-90.2,45.62479630112648,29.934587633609773,-90.17025377452374,TODO,TODO,TODO,4.37520369887352,-1.8345876336097717,-0.02974622547625927,TODO,TODO,TODO
3,55.0,28.4,-90.7,40.72178214788437,29.858196938037874,-90.08362666666508,TODO,TODO,TODO,14.278217852115631,-1.4581969380378759,-0.61637333333492,TODO,TODO,TODO
4,60.0,28.6,-91.1,34.87704575061798,29.710464847087863,-91.09550436735154,TODO,TODO,TODO,25.12295424938202,-1.1104648470878615,-0.004495632648456649,TODO,TODO,TODO
