,WindTruth,LatTruth,LonTruth,Mpredict_Wind,Mpredict_Lat,Mpredict_Lon,Upredict_Wind,Upredict_Lat,Upredict_Lon,Mdiff_Wind,Mdiff_Lat,Mdiff_Lon,Udiff_Wind,Udiff_Lat,Udiff_Lon
0,N/A,N/A,N/A,72.17797219753265,29.40202923119068,-91.74190355837345,TODO,TODO,TODO,N/A,N/A,N/A,TODO,TODO,TODO
1,N/A,N/A,N/A,67.87938356399536,31.01338502466679,-93.16354571580888,TODO,TODO,TODO,N/A,N/A,N/A,TODO,TODO,TODO
2,N/A,N/A,N/A,53.92217457294464,32.90263515710831,-93.83969206213952,TODO,TODO,TODO,N/A,N/A,N/A,TODO,TODO,TODO
3,N/A,N/A,N/A,41.66787326335907,33.79458926320076,-93.64210782945156,TODO,TODO,TODO,N/A,N/A,N/A,TODO,TODO,TODO
4,N/A,N/A,N/A,36.52500480413437,33.76678487062454,-94.0150761216879,TODO,TODO,TODO,N/A,N/A,N/A,TODO,TODO,TODO
